scenario,iteration,fuzzer_type,algorithm,cell_loads_list_str,avg_overall_sinr,avg_high_prio_sinr,fairness_index,handover_count_iter,ue_locations_str,serving_cell_ids_str,assigned_rsrp_list_str,assigned_sinr_list_str,num_ues_below_qos,sinr_5th_percentile,sinr_50th_percentile,sinr_95th_percentile,load_min,load_max,load_std,fuzzed_load_modifier_str,fuzzed_pos_modifier_str,vulnerabilities
Low Load,10,AI,baseline,"[0.4666666666666667, 0.3333333333333333, 0.2]",21.170736209551492,27.296132644017536,0.3611093178002345,6,"[[139.17355346679688, 105.78680419921875], [-146.51889038085938, -27.520437240600586], [-124.09940338134766, 227.98292541503906], [123.55117797851562, -13.054637908935547], [-90.94259643554688, -15.418642044067383], [-29.430179595947266, 169.60174560546875], [92.1182861328125, 236.8411865234375], [50.85292434692383, -100.38011932373047], [88.58079528808594, 155.66636657714844], [50.56659698486328, 196.6166229248047], [229.74972534179688, -33.2753791809082], [43.783164978027344, 24.92011833190918], [-59.12669372558594, 52.41121292114258], [52.22163772583008, 65.8985366821289], [39.363765716552734, -44.77548599243164]]","[1, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 0, 1, 2, 1]","[-66.92861938476562, -84.52932739257812, -52.2615852355957, -38.49078369140625, -65.57906341552734, -29.40293312072754, -72.41835021972656, -15.338177680969238, -67.10013580322266, -78.77066802978516, -26.82499122619629, -52.83451461791992, -75.92542266845703, -39.41391372680664, -24.179214477539062]","[3.106576919555664, 3.2695820331573486, 40.075653076171875, 25.093156814575195, 5.206967353820801, 12.470016479492188, 4.549686908721924, 62.050533294677734, 15.779753684997559, -3.237952709197998, 59.50480651855469, 6.86361837387085, 0.7833257913589478, 26.250038146972656, 55.79528045654297]",1,-0.4230577588081357,12.470016479492188,60.2685245513916,0.2,0.4666666666666667,0.10886621079036347,"[0.036114246139972855, -0.04024643004328104, -0.008131211548187633]","[[4.469289813292784, -4.795226178597657], [3.1135159846386777, -0.16805267813089336], [0.44250042367350506, -0.7286058800215973], [-0.07341165100947411, -3.2516904962102915], [4.813191737529457, 3.1963700317958055], [-0.3103327511761256, -0.9286677939895884], [1.3049763336149247, 1.3424763543493723], [-5.3137940333802, 3.652449598804863], [-5.1653319259921515, 0.8388255487929726], [-0.3375459880840943, 2.8084533000747647], [-5.454596325934407, 1.4276147630730236], [3.714229641244293, 0.713705272718365], [-2.9254136358162928, -4.246808220138011], [2.9536985964159532, -2.891864997207562], [-2.7836808310631693, -0.924093629592252]]",['Unfairness: Jain Index = 0.36']
Low Load,11,AI,baseline,"[0.4, 0.2, 0.4]",21.070577931404113,27.365050315856934,0.352549151077184,5,"[[137.528076171875, 106.17003631591797], [-147.45401000976562, -31.299346923828125], [-125.9045181274414, 233.67294311523438], [123.95287322998047, -9.148099899291992], [-95.1673812866211, -18.634048461914062], [-32.33416748046875, 174.3319549560547], [89.57876586914062, 237.90298461914062], [50.60952377319336, -93.93745422363281], [89.22480010986328, 150.35733032226562], [49.032432556152344, 200.9763946533203], [236.1190643310547, -38.243873596191406], [45.58048629760742, 25.111122131347656], [-62.09341049194336, 50.30461883544922], [48.87364196777344, 72.14460754394531], [39.831764221191406, -41.287784576416016]]","[1, 0, 0, 1, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 1]","[-53.92034149169922, -87.69148254394531, -50.958980560302734, -43.6402702331543, -58.981292724609375, -14.138328552246094, -56.59408950805664, -28.968753814697266, -82.70973205566406, -58.71310806274414, -88.3134536743164, -54.056758880615234, -16.97969627380371, -39.23215103149414, -11.760650634765625]","[-1.2205078601837158, 6.270455360412598, 38.33281707763672, 13.078241348266602, 16.755388259887695, 65.46023559570312, 18.02126121520996, 39.94536209106445, -3.1489624977111816, 3.092841148376465, -2.3196353912353516, -0.9192804098129272, 56.437400817871094, 7.447124481201172, 58.825927734375]",4,-2.5684335231781006,13.078241348266602,60.81622009277343,0.2,0.4,0.09428090415820634,"[-0.0711654885300728, 0.07463209512802493, 0.02927169706781276]","[[-1.325698068813708, 2.0412765719450428], [-1.3572233473991955, -2.1900813848618736], [-0.9316205120266617, 1.770035128589961], [-3.9164107667143084, 2.416682269794484], [-3.4920612685059167, -5.050104264332065], [-3.5433527896699433, 1.7441608317986632], [-5.003819020285093, -0.8254233284064842], [1.35938924704097, 5.227872686739123], [4.205298370119219, -6.306976332924662], [-0.30781946376626657, 1.6534690526903395], [3.3174897541243085, -4.209786445119809], [1.5254248424666015, 2.7667429546569227], [-0.6225375957805861, -1.332955678862438], [-0.36765673823242306, 4.435207777918057], [0.6316920785743703, -0.131288558703182]]",['Unfairness: Jain Index = 0.35']
Low Load,12,AI,baseline,"[0.4666666666666667, 0.2, 0.3333333333333333]",9.643967893719672,4.9301159381866455,0.15173621787308064,4,"[[138.05467224121094, 101.00749969482422], [-141.4674530029297, -34.17667007446289], [-122.23063659667969, 232.63304138183594], [127.5757827758789, -5.29754638671875], [-93.04520416259766, -14.14742660522461], [-35.038841247558594, 175.7346954345703], [92.04740142822266, 235.72760009765625], [49.44886779785156, -92.8929214477539], [89.75296783447266, 148.4415283203125], [44.767581939697266, 206.70321655273438], [243.0325469970703, -39.574554443359375], [48.724727630615234, 21.821672439575195], [-58.356258392333984, 53.62702178955078], [48.99778366088867, 72.65050506591797], [36.818599700927734, -33.42692947387695]]","[1, 0, 2, 1, 0, 2, 0, 1, 2, 2, 0, 0, 0, 2, 0]","[-55.79597091674805, -80.32489776611328, -83.52163696289062, -46.26018142700195, -68.91280364990234, -93.74647521972656, -68.3686752319336, -82.244384765625, -49.31663513183594, -68.93751525878906, -80.53614807128906, -50.572731018066406, -69.54918670654297, -43.04145050048828, -74.88534545898438]","[10.545112609863281, 5.502374172210693, 8.794486999511719, 27.84768295288086, 1.3533117771148682, 4.954168796539307, 6.687721252441406, 8.270538330078125, 28.529617309570312, 10.775938034057617, 3.0519330501556396, 0.2000524252653122, 14.613019943237305, 9.47174072265625, 4.061820030212402]",0,1.0073339715600014,8.270538330078125,28.052263259887695,0.2,0.4666666666666667,0.10886621079036347,"[-0.00845686462755632, 0.02156191269216952, 0.0646242847439493]","[[0.22422089041495674, -3.8952196793057494], [4.637618253865446, -2.1345949255677876], [4.942494315547915, -4.939754619535538], [-0.16211941745166492, 2.04934996793921], [4.063019340183482, 2.8033694538245992], [-2.443721813092793, -2.5669559207007078], [-1.4341333407537107, -3.8945979929084142], [1.5482248985918448, -0.3888778686072323], [3.262485671999121, -4.014737842477508], [-2.6727118904885137, 2.9114108029662313], [3.491993380600144, 0.29315766625349937], [3.3649721119969183, 0.28573429742332523], [4.375825862551754, 3.9934339531831746], [3.239233184568068, -0.819308776448457], [-3.1000970957086302, 3.0157826441950295]]",['Unfairness: Jain Index = 0.15']
Low Load,13,AI,baseline,"[0.26666666666666666, 0.26666666666666666, 0.4666666666666667]",16.05332883199056,19.877015352249146,0.1775357227163736,3,"[[138.32669067382812, 98.49011993408203], [-135.0775146484375, -34.346614837646484], [-126.07585144042969, 237.88829040527344], [130.9465789794922, -4.3671746253967285], [-89.80826568603516, -8.604657173156738], [-34.512874603271484, 183.77281188964844], [91.14751434326172, 239.61349487304688], [43.569183349609375, -88.59391784667969], [91.86851501464844, 151.59422302246094], [39.274574279785156, 210.7793731689453], [242.3646697998047, -45.126529693603516], [45.52078628540039, 25.15134620666504], [-58.327388763427734, 58.115257263183594], [43.57794952392578, 69.13951110839844], [32.30130386352539, -35.2986946105957]]","[1, 1, 2, 1, 0, 2, 0, 1, 2, 2, 2, 0, 2, 2, 0]","[-56.338993072509766, -69.9704818725586, -94.880859375, -54.5911750793457, -56.245845794677734, -82.49858856201172, -70.71466064453125, -20.561487197875977, -88.48023986816406, -73.85529327392578, -85.1871566772461, -44.16606521606445, -76.09102630615234, -36.95090103149414, -8.929373741149902]","[8.389381408691406, 10.35579776763916, -2.054652214050293, 16.131227493286133, 4.351465702056885, 6.391204833984375, 6.0008955001831055, 59.824581146240234, 6.585352897644043, 11.564001083374023, 12.611349105834961, 6.456358432769775, 4.285792350769043, 23.484172821044922, 66.42300415039062]",1,2.3836589813232427,8.389381408691406,61.80410804748534,0.26666666666666666,0.4666666666666667,0.09428090415820635,"[-0.087055309506863, -0.023239768094192093, 0.09503820403010324]","[[-1.0130072672219785, -1.5006118024837403], [5.363228782010137, -0.346046708225171], [-3.0258591505003993, 1.3204463029283884], [-0.8349856349221281, -0.044892669358446824], [6.406497905932978, 4.9630264078800215], [0.031790080756384786, 3.0798858957668753], [-5.3820760671638945, 1.8794373627082366], [-2.5253493985946527, 2.072666460570532], [3.932816304961711, 2.276965936337266], [-2.8953247502876565, -0.08167471745522015], [-3.744377372629205, -3.3205894201454544], [-3.7330580530016855, 5.8394395279071585], [0.7786528857090296, 4.086797701883615], [-2.053480220104709, -4.581403302416444], [-4.505750001362603, -6.086105146322553]]",['Unfairness: Jain Index = 0.18']
Low Load,14,AI,baseline,"[0.4, 0.2, 0.4]",19.00637406681975,18.78879487514496,0.3062780739122117,5,"[[139.3076934814453, 95.41604614257812], [-131.81219482421875, -33.31517028808594], [-127.3935546875, 248.00270080566406], [137.60614013671875, -5.2415876388549805], [-87.50602722167969, -8.15178108215332], [-34.387725830078125, 193.18846130371094], [91.43707275390625, 243.65744018554688], [36.46864318847656, -90.65758514404297], [88.89034271240234, 149.31350708007812], [39.70022964477539, 216.23114013671875], [245.24655151367188, -50.39540481567383], [50.971435546875, 28.39955711364746], [-64.87251281738281, 59.384765625], [41.57556915283203, 75.95449829101562], [36.78351593017578, -35.45323944091797]]","[2, 0, 2, 1, 0, 2, 0, 1, 0, 2, 0, 1, 2, 2, 0]","[-42.965396881103516, -34.67715835571289, -80.03369140625, -39.81407928466797, -65.64509582519531, -27.23950958251953, -60.24613952636719, -25.54802131652832, -61.91160583496094, -83.95030975341797, -89.82418823242188, -56.4964485168457, -72.94959259033203, -37.7869758605957, -3.0794286727905273]","[13.263813018798828, 57.37868881225586, 5.417812347412109, 31.915851593017578, 2.014798879623413, 58.88323974609375, 15.14297103881836, 47.47538757324219, 11.342673301696777, 1.5396581888198853, 7.795898914337158, -0.05653950944542885, 4.085496425628662, 23.59320068359375, 5.30265998840332]",1,1.0607988793402912,11.342673301696777,57.830054092407224,0.2,0.4,0.09428090415820634,"[0.029707349206638745, -0.056822639005746585, 0.09748751140720072]","[[-1.0887572592639632, -1.4763334935910466], [3.6869753860879717, 2.4516785520215914], [0.6319542065580452, 5.523186832452167], [2.085190933272678, -2.667867295748574], [5.839086007538643, 0.30601434416433415], [-1.086346330736971, 4.581231595461325], [-4.123190865477092, 1.8672163848658057], [-3.2649323154680525, -3.6076022470758913], [-1.6515184401809848, -2.011557276969949], [1.7132928152419646, 1.1960882719257024], [0.8549309701521097, -3.813508642055126], [3.8423781771649055, 4.7759832362824195], [-4.714535315468865, 1.7765677900819936], [0.5552706258759899, 4.847729359608756], [4.7555962181566045, -4.943559086451417]]",['Unfairness: Jain Index = 0.31']
Low Load,15,AI,baseline,"[0.4, 0.3333333333333333, 0.26666666666666666]",11.714083154996237,16.87653613090515,0.15675906680866314,8,"[[146.37570190429688, 88.9756088256836], [-130.40528869628906, -35.86639404296875], [-133.046630859375, 249.6162872314453], [142.51393127441406, -0.25612330436706543], [-88.02373504638672, -12.374680519104004], [-37.128692626953125, 197.91815185546875], [93.57051086425781, 244.59097290039062], [30.05321502685547, -88.8443832397461], [89.51365661621094, 145.73548889160156], [34.61321258544922, 221.25335693359375], [250.66844177246094, -51.81554412841797], [50.21540451049805, 27.699954986572266], [-64.2647476196289, 57.03948974609375], [33.49826431274414, 75.86872863769531], [41.44391632080078, -31.82834815979004]]","[2, 2, 0, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 2, 1]","[-67.99510192871094, -71.24089813232422, -52.73585510253906, -63.548439025878906, -64.01335906982422, -78.08638000488281, -80.66590881347656, -27.032733917236328, -65.79253387451172, -68.90013885498047, -97.22247314453125, -45.253173828125, -74.8845443725586, -42.101661682128906, -6.204235076904297]","[-2.123375654220581, 10.349641799926758, 37.70884704589844, 10.12455940246582, 5.116374492645264, 10.592390060424805, 5.749218463897705, 3.660334587097168, -1.3714836835861206, 3.3885650634765625, -5.450616359710693, 5.112217903137207, 7.602724075317383, 20.869510650634766, 64.38233947753906]",3,-3.1215478658676146,5.749218463897705,45.7108947753906,0.26666666666666666,0.4,0.054433105395181744,"[0.11403469996386957, -0.05882284363488388, 0.03153188176708663]","[[3.721776063009873, -4.187557086731944], [1.369941293678277, 0.3760548236435568], [-3.2440325342346723, -2.6244353044028204], [0.20501064337335606, 3.6049209736053616], [1.7518165766044325, -3.7121937193564727], [-3.312389858329961, -0.2316827779787486], [-1.3903156793660403, 0.12579912917771607], [-3.1480735021564805, 0.3960738283668679], [3.492460829311042, -2.6850397722636705], [-3.477257064353529, 0.965712538111962], [3.8365792740203766, 0.33353412474377], [-1.9894040768704702, -1.4321036347419094], [2.6580838105450315, -2.3800947920641056], [-4.118484454586002, -1.9082839219863548], [4.660331673188322, -0.6546252472395642]]",['Unfairness: Jain Index = 0.16']
Low Load,16,AI,baseline,"[0.4, 0.4, 0.2]",12.242839992046356,19.99509386221568,0.2209902900110633,6,"[[150.02536010742188, 83.63201141357422], [-133.94155883789062, -38.393775939941406], [-133.18728637695312, 250.0], [150.5508270263672, -5.440326690673828], [-95.41021728515625, -9.555173873901367], [-41.61682891845703, 200.6780548095703], [96.16310119628906, 246.32090759277344], [27.901519775390625, -86.34676361083984], [84.65951538085938, 140.25592041015625], [36.92875671386719, 219.71026611328125], [248.45504760742188, -54.56462860107422], [47.901580810546875, 30.027578353881836], [-65.67462921142578, 56.076629638671875], [35.87801742553711, 80.29631042480469], [42.88381576538086, -25.334213256835938]]","[0, 2, 0, 1, 1, 0, 1, 1, 2, 0, 1, 1, 0, 2, 0]","[-58.90943908691406, -93.68206787109375, -95.555908203125, -67.40701293945312, -60.877193450927734, -38.88401794433594, -81.3724136352539, -24.68307876586914, -57.350799560546875, -59.993247985839844, -83.11804962158203, -50.58456039428711, -70.8211669921875, -35.969207763671875, -15.62443733215332]","[-0.7300075888633728, -2.520658016204834, -5.662147521972656, 9.412836074829102, -4.617578029632568, 41.986812591552734, -2.3592426776885986, 47.22797775268555, 7.822451114654541, 1.9597084522247314, 16.159706115722656, 4.002693176269531, 2.1591832637786865, 19.76587677001953, 49.03498840332031]",5,-4.930948877334595,4.002693176269531,47.770080947875975,0.2,0.4,0.09428090415820635,"[0.012798494999797794, -0.09887266188298816, 0.012889486864329211]","[[0.35076283203589365, -4.124736719088455], [-2.1323615145142316, 0.7686643544931855], [1.2686125844667024, -1.3280755510825708], [3.3290886280688445, -6.8672472409560275], [-5.037407840052847, 3.6797659649092593], [-4.2290820936932985, -1.4922425744044727], [-1.4068991944463713, 2.6562993153104775], [1.3929190019169198, 0.7939973302724992], [-0.6395043808621712, -3.4165234006296066], [3.709146963046547, -3.585298666497239], [-4.662566493630408, -1.2298561586644712], [-2.3365093703752082, 2.0737367746007087], [0.9360855343850504, -0.47826889440800757], [6.263551539245189, 2.063143089166401], [1.6407017081685509, 1.517297979867587]]",['Unfairness: Jain Index = 0.22']
Low Load,17,AI,baseline,"[0.3333333333333333, 0.2, 0.4666666666666667]",15.46087601184845,26.774644136428833,0.1349622953106809,6,"[[149.83221435546875, 85.5818099975586], [-138.34088134765625, -47.196529388427734], [-135.34066772460938, 248.7278594970703], [150.7086944580078, -7.551250457763672], [-92.88496398925781, -12.148247718811035], [-40.08754348754883, 210.2342529296875], [93.7586441040039, 245.02586364746094], [23.43143081665039, -81.95800018310547], [84.61509704589844, 129.95053100585938], [32.712650299072266, 223.94590759277344], [257.7201843261719, -54.424468994140625], [51.526493072509766, 27.147851943969727], [-71.57898712158203, 61.192718505859375], [33.94218826293945, 82.3195571899414], [38.992034912109375, -20.386980056762695]]","[2, 2, 0, 1, 0, 2, 2, 1, 2, 2, 0, 1, 0, 2, 0]","[-56.80316925048828, -73.17261505126953, -93.30123138427734, -47.15147399902344, -60.12281036376953, -80.16302490234375, -59.800193786621094, -83.4739990234375, -54.47780990600586, -82.64474487304688, -96.03679656982422, -58.44761657714844, -62.885719299316406, -33.69377899169922, 1.1555200815200806]","[1.501384973526001, 9.446720123291016, -2.4185285568237305, 18.7271671295166, 13.163631439208984, 10.989590644836426, 4.371592998504639, 4.0175251960754395, 8.39517593383789, 10.798379898071289, 4.36739444732666, 1.8252140283584595, 18.97223663330078, 23.961008071899414, 103.79464721679688]",1,0.3254109144210817,9.446720123291016,47.911099815368566,0.2,0.4666666666666667,0.10886621079036347,"[-0.03379156694418581, -0.04162688538352928, -0.05724365700961226]","[[-3.467652486791523, 1.8340879452199648], [-3.1864014653779016, -5.323110442552252], [-1.694384950678889, -0.08647441535060407], [-4.330614930029726, -4.02025538475676], [3.381118442596941, -3.3027167057340003], [1.1590759396687695, 5.038685907449578], [-6.4401914573865255, 1.5438613705031212], [-0.4090757431754108, 2.167535714306639], [3.5352118730716464, -7.645317213991248], [-1.8735838369266922, 1.9499292542617797], [6.972365854520049, 0.5607870412736731], [3.5183806753858553, -5.010526458964951], [-4.184958917394064, 4.672992713157071], [-1.4812884849193746, -0.9123725316275773], [-4.295179942727144, 0.8913841354912733]]",['Unfairness: Jain Index = 0.13']
Low Load,18,AI,baseline,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",16.42815418243408,22.500880241394043,0.2264372954834477,6,"[[147.8362579345703, 82.67464447021484], [-137.89114379882812, -52.52618408203125], [-135.94508361816406, 248.3206787109375], [153.02212524414062, -0.9893202781677246], [-94.30299377441406, -7.846102237701416], [-44.27729415893555, 217.07725524902344], [92.88025665283203, 245.9547882080078], [28.014780044555664, -75.41915130615234], [87.83415222167969, 128.5989990234375], [34.14728927612305, 220.87820434570312], [254.99456787109375, -56.466796875], [51.74457550048828, 28.014793395996094], [-67.56036376953125, 59.345027923583984], [37.14691925048828, 83.08394622802734], [40.28362274169922, -13.58436107635498]]","[2, 0, 1, 1, 0, 0, 2, 0, 2, 2, 1, 1, 0, 2, 1]","[-44.07953643798828, -82.24288940429688, -85.170166015625, -59.50651550292969, -53.26934814453125, -86.39466094970703, -68.05516052246094, -65.78475952148438, -49.5069465637207, -77.74613952636719, -95.50772094726562, -53.09221267700195, -44.73335266113281, -34.13733673095703, -3.5912322998046875]","[12.988208770751953, 7.778977870941162, 6.610456466674805, 7.181436538696289, 14.886201858520508, 4.495701789855957, 5.335501670837402, 15.084458351135254, 18.86766242980957, 6.140722274780273, 5.418270111083984, 7.417728900909424, 29.347379684448242, 33.10845947265625, 71.76114654541016]",0,5.083561706542969,7.778977870941162,44.70426559448238,0.3333333333333333,0.3333333333333333,0.0,"[0.048380601386382505, -0.07184210334943611, 0.004523162708584175]","[[-4.698261249109583, -3.1670546936045127], [3.0365424575112403, -2.237027483792593], [-2.1710872717687857, 0.310123179356939], [-1.2877437866286767, 3.412720435287218], [-0.46025099303677575, 3.5597588010442482], [-4.910675507584765, 3.084798099461157], [-4.7096648491995, 3.7855692326338692], [8.44846830964142, 4.524610794721485], [6.290704220136643, -0.08065100280997006], [3.521211263121746, -4.840625916284152], [-4.810273482647968, -1.1029166782885593], [0.8203646195772496, -1.7287087112499757], [5.709818312660926, -2.3708876954651785], [2.818858425498056, -2.289601912059505], [-0.2792999144004509, 2.2063117187444345]]","['Ping-Pong: 2 UEs oscillating', 'Unfairness: Jain Index = 0.23']"
Low Load,19,AI,baseline,"[0.4, 0.2, 0.4]",16.078242546319963,24.78095967074235,0.20878896418671658,3,"[[152.06198120117188, 80.26589965820312], [-136.06060791015625, -51.86111068725586], [-133.24765014648438, 248.8633575439453], [157.99090576171875, 6.776643753051758], [-91.17985534667969, -8.232783317565918], [-48.345863342285156, 221.8686065673828], [100.82002258300781, 243.44528198242188], [28.824283599853516, -73.93473052978516], [81.39806365966797, 127.33780670166016], [31.845272064208984, 218.3134002685547], [261.00732421875, -53.40671157836914], [48.60746765136719, 33.53364181518555], [-72.11906433105469, 59.327239990234375], [39.817134857177734, 84.53057861328125], [38.82332992553711, -7.225002288818359]]","[2, 0, 1, 1, 0, 2, 2, 0, 2, 2, 0, 1, 0, 2, 0]","[-54.884002685546875, -73.34909057617188, -93.11199951171875, -47.97520065307617, -53.1358528137207, -88.83515167236328, -61.81753158569336, -82.06727600097656, -43.82014465332031, -68.74505615234375, -93.8010025024414, -51.49989318847656, -67.38251495361328, -37.87980651855469, -0.16888216137886047]","[1.7669425010681152, 14.958501815795898, 0.2909087538719177, 21.512737274169922, 9.381738662719727, 6.754670143127441, -0.4125581681728363, 0.49498748779296875, 25.14194107055664, 19.39240264892578, 4.460085868835449, 2.129284381866455, 6.800174236297607, 26.03156852722168, 102.47025299072266]",1,0.07986867725849156,6.800174236297607,48.96317386627189,0.2,0.4,0.09428090415820634,"[-0.05716371798050246, -0.08764273241734771, 0.0448424503977754]","[[1.963049179551236, -2.153317584581671], [4.5299243557031925, 1.5079827632261091], [1.6585716523606617, 0.6333042168497052], [1.461371575706508, 4.990650705109205], [3.0150178544747224, -0.7748314439256765], [-3.0504416362423203, 2.53312896938088], [3.7909645937072707, 0.22738569074101456], [4.2350082054649185, 0.5832804873425923], [-2.833888078095895, -0.7397665769334516], [-0.7834085355851075, -3.2580353408849527], [1.8767291812388471, 3.4225683921704366], [-2.91074659429626, 2.679000665565617], [-3.542496703005461, -1.6787566922236143], [2.3947668588296125, -1.0011085553624954], [-4.920049635472635, 3.1449273731280645]]","['Ping-Pong: 2 UEs oscillating', 'Unfairness: Jain Index = 0.21']"
